instant;dteday;season;yr;mnth;holiday;weekday;workingday;weathersit;temp;atemp;hum;windspeed;leaflets;price reduction;casual;registered;cnt
122;02.05.2011;2.0;0;5;0;1;1;2;21.9667;0.39097472721786025;93.84519991166079;0.183454;504;0;847;3554;4401
37;06.02.2011;1.0;0;2;0;0;0;1;11.4333;0.5425913891160107;85.24995;0.1418;565;0;354;1269;1623
292;19.10.2011;4.0;0;10;0;3;1;3;21.6696;0.11269685709182731;134.28255;0.243339;502;0;254;2170;2424
535;18.06.2012;2.0;1;6;0;1;1;2;22.7333;0.3170559897266381;116.68755;0.174746;711;0;653;4446;5099
468;12.04.2012;2.0;1;4;0;4;1;1;15.9;0.5110584498027861;69.9375;0.290429;765;0;663;4746;5409
164;13.06.2011;2.0;0;6;0;1;1;1;25.4;0.530359140386635;74.18745;0.30535;706;0;863;4157;5020
96;06.04.2011;2.0;0;4;0;3;1;1;15.6333;0.5137058007738261;70.62495;0.263063;789;0;413;2395;2808
482;26.04.2012;2.0;1;4;0;4;1;2;19.9333;0.3443101258587851;93.84519991166079;0.176625;946;0;475;4551;5026
205;24.07.2011;3.0;0;7;0;0;0;1;33.2;1.0;82.62495;0.169171;561;0;1050;2556;3606
174;23.06.2011;3.0;0;6;0;4;1;2;29.1333;0.8393341700150841;105.49995;0.238804;925;0;746;4044;4790
589;11.08.2012;1.0;1;8;0;6;0;2;27.7;0.7250049227158125;109.93755;0.206479;538;0;2247;4052;6299
230;18.08.2011;3.0;0;8;0;4;1;1;28.4667;0.7413443191957754;98.18745;0.233208;846;0;639;3166;3805
649;10.10.2012;4.0;1;10;0;3;1;1;20.5667;0.3512618163689658;94.62495;0.187821;634;1;780;6911;7691
265;22.09.2011;3.0;0;9;0;4;1;2;25.1333;0.4836993144703544;135.31245;0.128125;919;0;555;4240;4795
79;20.03.2011;1.0;0;3;0;0;0;1;13.3;0.5787444309146131;71.0625;0.207721;870;0;1047;1424;2471
434;09.03.2012;1.0;1;3;0;5;1;2;16.4333;0.5324541178334752;61.06245;0.4148;576;0;447;4122;4569
393;28.01.2012;1.0;1;1;0;6;0;1;12.6333;0.5301304326842602;81.49995;0.210829;479;0;775;3248;4023
143;23.05.2011;1.0;0;5;0;1;1;2;25.2667;0.5113241109506522;121.5;0.233842;545;0;836;3438;4274
543;26.06.2012;3.0;1;6;0;2;1;1;25.2333;0.5226987903264368;55.99995;0.347642;683;0;1077;6365;7442
26;26.01.2011;1.0;0;1;0;3;1;3;8.7;0.0;129.375;0.29385;602;0;34;472;506
112;22.04.2011;2.0;0;4;0;5;1;2;13.4667;0.1535262319391369;109.43745;0.219521;540;1;177;1506;1683
41;10.02.2011;1.0;0;2;0;4;1;1;5.7739;0.9968014390741344;65.60865;0.221935;840;0;47;1491;1538
719;19.12.2012;1.0;1;12;0;3;1;1;13.3;0.3807018766387333;93.81255;0.184092;951;0;333;4934;5267
429;04.03.2012;1.0;1;3;0;0;0;1;13.0333;0.6277166734860998;60.49995;0.334571;569;0;710;2713;3423
600;22.08.2012;3.0;1;8;0;3;1;1;26.7;0.6184263029741935;101.56245;0.0702833;553;0;1094;6281;7375
663;24.10.2012;4.0;1;10;0;3;1;1;23.5;0.43992280184340693;95.4375;0.0727791999999999;707;0;795;6898;7693
463;07.04.2012;2.0;1;4;0;6;0;1;17.5;0.5224874464416879;38.12505;0.274871;875;0;3252;3605;6857
104;14.04.2011;2.0;0;4;0;4;1;1;18.7;0.41599251503299994;81.06255;0.1107;726;0;529;2738;3267
395;30.01.2012;1.0;1;1;0;1;1;1;10.7667;0.7185943972106911;60.12495;0.215792;470;0;126;3498;3624
226;14.08.2011;3.0;0;8;0;0;0;2;27.0667;0.7025428409096454;122.625;0.222633;959;0;1338;2482;3820
309;05.11.2011;4.0;0;11;0;6;0;1;13.0667;0.543573663383991;77.87505;0.1890619999999999;563;0;1156;2770;3926
624;15.09.2012;3.0;1;9;0;6;0;1;24.3333;0.5010760236835567;75.25005;0.247521;820;0;30378;5554;35932
256;13.09.2011;3.0;0;9;0;2;1;1;26.0333;0.5760417699197035;106.875;0.1418039999999999;652;1;701;4062;4763
679;09.11.2012;1.0;1;11;0;5;1;1;14.4667;0.47548676880310864;81.12495;0.214558;738;0;709;5283;5992
647;08.10.2012;4.0;1;10;1;1;0;2;15.3333;0.18444821621175134;106.43745;0.189679;925;0;874;4604;5478
423;27.02.2012;1.0;1;2;0;1;1;1;14.6667;0.521815160460323;73.62495;0.2680329999999999;490;0;253;4069;4322
622;13.09.2012;3.0;1;9;0;4;1;1;24.5;0.4847414843146906;95.56245;0.0827208;702;0;1054;6750;7804
662;23.10.2012;4.0;1;10;0;2;1;1;21.7667;0.3851843629978876;93.84519991166079;0.0945458;601;0;841;6625;7466
629;20.09.2012;3.0;1;9;0;4;1;1;21.8667;0.39293879852123376;92.74995;0.118167;990;1;939;6781;7720
707;07.12.2012;4.0;1;12;0;5;1;2;12.8333;0.07012692497733736;114.62505;0.1306;708;0;349;4659;5008
601;23.08.2012;3.0;1;8;0;4;1;1;27.8333;0.6826374597118514;95.37495;0.0845958;665;0;1363;6402;7765
486;30.04.2012;2.0;1;4;0;1;1;2;18.5667;0.38881508468895126;85.5;0.171638;628;0;665;4907;5572
140;20.05.2011;2.0;0;5;0;5;1;1;21.4667;0.29700722223373516;107.93745;0.125013;528;0;909;4008;4917
187;06.07.2011;3.0;0;7;0;3;1;1;28.8;0.8423443715169893;111.49995;0.149883;780;0;784;3845;4629
330;26.11.2011;4.0;0;11;0;6;0;1;15.0333;0.24237725950730923;102.25005;0.0684208;602;0;1249;1819;3068
249;06.09.2011;3.0;0;9;0;2;1;3;21.6;0.1170597506385017;133.04355;0.343943;763;0;204;2506;2710
98;08.04.2011;2.0;0;4;0;5;1;2;13.4333;0.0;125.4375;0.226992;907;0;172;1299;1471
584;06.08.2012;3.0;1;8;0;1;1;2;30.1;0.8791871386199871;98.12505;0.129354;861;1;1233;5780;7013
115;25.04.2011;2.0;0;4;0;1;1;1;24.2667;0.4309334807191091;116.50005;0.185333;757;0;773;3300;4073
288;15.10.2011;4.0;0;10;0;6;0;1;20.2667;0.45491318492750243;72.49995;0.258083;1021;1;1899;3318;5217
48;17.02.2011;1.0;0;2;0;4;1;1;17.4333;0.4549993105309036;75.75;0.230104;756;0;259;2216;2475
617;08.09.2012;3.0;1;9;0;6;0;2;26.3667;0.6205849879308971;119.87505;0.281104;824;0;1557;4419;5976
655;16.10.2012;4.0;1;10;0;2;1;1;18.7333;0.39997260773278165;83.74995;0.182221;513;0;922;6612;7534
50;19.02.2011;1.0;0;2;0;6;0;1;15.9667;0.5056790231365214;28.18755;0.507463;623;0;532;1103;1635
52;21.02.2011;1.0;0;2;1;1;0;2;12.1333;0.45439092002879045;90.75;0.307846;802;0;195;912;1107
404;08.02.2012;1.0;1;2;0;3;1;2;10.2667;0.253261559248328;108.43755;0.133721;510;0;109;2693;2802
418;22.02.2012;1.0;1;2;0;3;1;1;15.8333;0.4131364140423872;85.18755;0.234471;655;0;394;4379;4773
258;15.09.2011;1.0;0;9;0;4;1;2;23.1;0.38550619956199134;106.37505;0.271146;501;0;428;3231;3659
262;19.09.2011;3.0;0;9;0;1;1;2;21.9667;0.3443470985518793;103.5;0.151742;912;0;691;3848;4539
581;03.08.2012;3.0;1;8;0;5;1;2;30.6333;0.91380182533943;96.375;0.215792;937;1;1328;5847;7175
623;14.09.2012;3.0;1;9;0;5;1;1;25.3333;0.5262293861854395;100.875;0.103863;918;0;1379;6630;8009
279;06.10.2011;4.0;0;10;0;4;1;1;19.7667;0.3465412887869638;93.12495;0.134954;1017;0;639;4126;4765
348;14.12.2011;1.0;0;12;0;0;1;2;12.7;0.3215167463201254;99.5625;0.0609583;781;1;178;3562;3740
264;21.09.2011;3.0;0;9;0;3;1;2;23.8;0.3261768037976945;135.0;0.0964042;1000;0;539;3813;4352
536;19.06.2012;2.0;1;6;0;2;1;1;27.5333;0.6875078152769745;103.5;0.148017;826;1;968;5857;6825
328;24.11.2011;4.0;0;11;1;4;0;1;14.9333;0.45396808066760175;82.37505;0.167304;785;0;560;935;1495
68;09.03.2011;1.0;0;3;0;3;1;2;11.8333;0.05246193385617867;116.31255;0.22015;521;1;191;1700;1891
107;17.04.2011;2.0;0;4;0;0;0;1;18.2667;0.4650168627357374;71.93745;0.303496;676;0;1558;2186;3744
430;05.03.2012;1.0;1;3;0;1;1;1;9.7333;0.7055612261864794;75.9375;0.228858;1019;0;203;3130;3333
334;30.11.2011;4.0;0;11;0;3;1;1;13.0;0.4108683774128077;91.99995;0.271158;832;1;188;3425;3613
575;28.07.2012;3.0;1;7;0;6;0;1;30.2333;0.8462583832823692;91.99995;0.15735;508;0;2234;4451;6685
176;25.06.2011;1.0;0;6;0;6;0;1;27.8;0.6119216886642649;72.49995;0.209571;465;0;1782;3420;5202
219;07.08.2011;3.0;0;8;0;0;0;1;29.7;0.9514805373084897;112.93755;0.201487;769;0;1298;2487;3785
19;19.01.2011;1.0;0;1;0;3;1;2;11.687;0.1549299995745623;111.26085;0.208317;1024;0;78;1572;1650
93;03.04.2011;2.0;0;4;0;0;0;1;15.1333;0.5186784967839089;72.0;0.182213;829;0;1651;1598;3249
686;16.11.2012;4.0;1;11;0;5;1;1;13.8;0.5133344169126742;78.68745;0.171025;603;0;484;5214;5698
76;17.03.2011;1.0;0;3;0;4;1;1;16.6;0.35820975231065655;90.43755;0.209579;649;0;424;2320;2744
72;13.03.2011;1.0;0;3;0;0;0;1;15.3739;0.4687336963941787;79.10865;0.270604;943;0;982;1435;2417
523;06.06.2012;2.0;1;6;0;3;1;1;22.1667;0.40582739507733295;91.6875;0.077125;978;0;1027;6028;7055
534;17.06.2012;2.0;1;6;0;0;0;1;23.7;0.46103698448338215;89.8125;0.144904;615;0;2634;4344;6978
237;25.08.2011;3.0;0;8;0;4;1;2;27.3667;0.7131881013168048;115.75005;0.210833;786;0;435;3107;3542
192;11.07.2011;3.0;0;7;0;1;1;1;30.5;0.8938952440859502;95.37495;0.282337;730;0;723;3363;4086
480;24.04.2012;2.0;1;4;0;2;1;1;16.5333;0.5062269021641962;68.12505;0.249383;621;1;518;5115;5633
356;22.12.2011;1.0;0;12;0;4;1;2;16.9333;0.09799175006178619;113.625;0.047275;472;0;227;2841;3068
621;12.09.2012;3.0;1;9;0;3;1;1;23.9667;0.4764771219053096;86.56245;0.131846;930;0;1050;6820;7870
568;21.07.2012;3.0;1;7;0;6;0;3;23.8333;0.350391056637544;129.81255;0.2133;839;0;1264;3195;4459
295;22.10.2011;4.0;0;10;0;6;0;1;16.9;0.319978895089916;94.37505;0.0926666999999999;695;1;1499;2809;4308
324;20.11.2011;4.0;0;11;0;0;0;2;18.5333;0.25060684200918215;102.68745;0.18595;1032;1;787;2733;3520
460;04.04.2012;2.0;1;4;0;3;1;1;21.6667;0.4672788443500091;70.43745;0.180975;1010;1;1058;5378;6436
449;24.03.2012;2.0;1;3;0;6;0;2;20.1;0.0;132.81255;0.1927829999999999;618;0;1033;2339;3372
318;14.11.2011;4.0;0;11;0;0;1;1;21.2;0.39888583404431804;88.06245;0.306596;608;0;595;3891;4486
331;27.11.2011;4.0;0;11;0;0;0;1;18.3667;0.22764620767182828;104.74995;0.208954;646;0;810;2261;3071
17;17.01.2011;1.0;0;1;1;1;0;2;7.0333;0.8339545180306647;80.625;0.194017;650;0;117;883;1000
22;22.01.2011;1.0;0;1;0;6;0;1;2.3652;1.0;60.0;0.17197;891;0;93;888;981
677;07.11.2012;4.0;1;11;0;3;1;2;11.8333;0.5557806828751606;82.125;0.304108;654;0;326;4709;5035
380;15.01.2012;1.0;1;1;0;0;0;1;6.6667;0.9387829677432457;62.87505;0.251258;871;1;284;2027;2311
222;10.08.2011;3.0;0;8;0;3;1;1;30.6667;0.7004880594712435;63.62505;0.200258;709;0;884;3896;4780
39;08.02.2011;1.0;0;2;0;2;1;1;8.8333;0.7186058219911221;80.68755;0.36195;611;0;64;1466;1530
182;01.07.2011;3.0;0;7;0;5;1;1;28.9;0.6156413659983605;59.4375;0.1026079999999999;795;0;1246;4116;5362
235;23.08.2011;1.0;0;8;0;2;1;1;25.6333;0.5349829868085364;68.31255;0.146763;982;0;1281;4614;5895
630;21.09.2012;3.0;1;9;0;5;1;1;23.9667;0.4496207584803522;100.3125;0.154229;902;0;1250;6917;8167
344;10.12.2011;4.0;0;12;0;6;0;1;11.0;0.640855110133471;76.125;0.233221;657;0;502;2688;3190
516;30.05.2012;2.0;1;5;0;3;1;2;26.2667;0.5864711855242384;100.5;0.134329;595;0;745;6110;6855
128;08.05.2011;2.0;0;5;0;0;0;1;21.1333;0.36369741507860043;94.75005;0.0746375;991;0;1401;2932;4333
326;22.11.2011;4.0;0;11;0;2;1;3;16.6667;0.0;144.375;0.118792;525;0;69;1538;1607
327;23.11.2011;4.0;0;11;0;3;1;2;17.6333;0.11173615361027535;113.68755;0.335825;587;0;112;2454;2566
286;13.10.2011;4.0;0;10;0;4;1;2;23.5667;0.3024799815838315;134.50005;0.141787;929;0;290;2623;2913
470;14.04.2012;2.0;1;4;0;6;0;1;19.8;0.4430806833228732;75.43755;0.190917;748;1;2795;4665;7460
15;15.01.2011;1.0;0;1;0;6;0;2;9.3333;0.7349133842994587;74.8125;0.157963;991;0;222;1026;1248
25;25.01.2011;1.0;0;1;0;2;1;2;8.9391;0.5790914987282146;92.54355;0.129796;977;0;186;1799;1985
216;04.08.2011;3.0;0;8;0;4;1;2;28.4;0.8119745375425695;113.625;0.19715;939;1;799;3777;4576
660;21.10.2012;4.0;1;10;0;0;0;1;18.5667;0.44114595090078823;76.5;0.166054;521;0;2132;4692;6824
513;27.05.2012;2.0;1;5;0;0;0;1;27.6;0.6966013623092475;104.56245;0.215171;1005;0;3283;3308;6591
691;21.11.2012;4.0;1;11;0;3;1;1;14.1333;0.38011055607578614;92.0625;0.103246;666;0;615;4531;5146
614;05.09.2012;3.0;1;9;0;3;1;1;29.4667;0.9120185090600017;111.1875;0.187808;546;0;832;6280;7112
137;17.05.2011;2.0;0;5;0;2;1;2;22.4667;0.24583699440508092;125.68755;0.277354;537;0;678;3445;4123
136;16.05.2011;2.0;0;5;0;1;1;1;23.1;0.33567865883454523;118.18755;0.126871;470;0;773;3185;3958
383;18.01.2012;1.0;1;1;0;3;1;1;12.1333;0.6436836302623905;66.49995;0.415429;553;0;109;3267;3376
697;27.11.2012;4.0;1;11;0;2;1;2;11.6667;0.020374074587880226;118.00005;0.237562;675;0;123;3836;3959
729;29.12.2012;1.0;1;12;0;6;0;2;10.1333;0.1679297984471933;112.93755;0.124383;783;0;159;1182;1341
301;28.10.2011;4.0;0;10;0;5;1;2;13.2333;0.4492245706523428;87.87495;0.229479;599;0;456;3291;3747
124;04.05.2011;1.0;0;5;0;3;1;2;16.5667;0.13374385874807757;110.56245;0.328996;569;0;255;2378;2633
148;28.05.2011;2.0;0;5;0;6;0;1;26.2333;0.594437216858557;109.43745;0.230092;712;0;2001;2757;4758
306;02.11.2011;4.0;0;11;0;3;1;1;15.1;0.165689140504608;107.8125;0.0820916999999999;810;1;370;3816;4186
546;29.06.2012;3.0;1;6;0;5;1;1;33.3667;0.9241774419565081;73.3125;0.165417;600;0;829;4634;5463
23;23.01.2011;1.0;0;1;0;0;0;1;3.8609;1.0;65.4783;0.2466;932;1;150;836;986
675;05.11.2012;4.0;1;11;0;1;1;1;12.7667;0.5801521921535583;74.12505;0.236325;491;0;378;4881;5259
281;08.10.2011;4.0;0;10;0;6;0;1;20.8667;0.36236910171331166;93.84519991166079;0.0454042;746;1;2235;3174;5409
633;24.09.2012;4.0;1;9;0;1;1;1;20.5667;0.45057721496439124;73.93755;0.142404;944;1;1001;6435;7436
45;14.02.2011;1.0;0;2;0;1;1;1;16.6;0.539276586828337;56.37495;0.417908;949;1;208;1705;1913
139;19.05.2011;2.0;0;5;0;4;1;2;21.2333;0.16166332029099426;124.43745;0.108213;878;0;735;3840;4575
77;18.03.2011;1.0;0;3;0;5;1;1;21.6;0.4421542384399806;78.78255;0.231017;799;0;884;2355;3239
108;18.04.2011;1.0;0;4;0;1;1;1;20.5;0.4202406136569634;81.375;0.163567;637;0;669;2760;3429
204;23.07.2011;3.0;0;7;0;6;0;1;33.9667;0.985259287107189;75.0;0.131221;944;0;987;2298;3285
245;02.09.2011;3.0;0;9;0;5;1;2;25.7333;0.5489419427866352;93.84519991166079;0.139929;908;0;875;3852;4727
411;15.02.2012;1.0;1;2;0;3;1;1;13.9333;0.50170066326157;79.6875;0.1816;998;1;141;4028;4169
444;19.03.2012;1.0;1;3;0;1;1;1;21.8;0.30402973882926115;109.3125;0.162317;773;0;982;5171;6153
369;04.01.2012;1.0;1;1;0;3;1;2;4.3;1.0;62.18745;0.1847;726;0;95;2273;2368
717;17.12.2012;4.0;1;12;0;1;1;2;15.7333;0.0;136.06245;0.0982583;692;0;212;4373;4585
462;06.04.2012;2.0;1;4;0;5;1;1;16.1333;0.3296808616848796;93.84519991166079;0.300388;603;0;1807;4653;6460
336;02.12.2011;1.0;0;12;0;5;1;1;12.5667;0.40160067199097876;93.87495;0.100754;492;0;268;3672;3940
78;19.03.2011;1.0;0;3;0;6;0;1;18.9;0.504614692511599;56.87505;0.368167;1022;1;1424;1693;3117
81;22.03.2011;1.0;0;3;0;2;1;1;17.6667;0.3255892529758915;93.68745;0.22575;551;0;460;2243;2703
377;12.01.2012;1.0;1;1;0;4;1;2;15.3;0.0;120.43755;0.180967;520;0;269;3828;4097
299;26.10.2011;4.0;0;10;0;3;1;2;19.3667;0.21884006145325607;108.06255;0.148642;605;0;404;3490;3894
497;11.05.2012;2.0;1;5;0;5;1;1;21.3333;0.4955880011440725;54.06255;0.2369369999999999;570;1;1319;5711;7030
